コロナで中止になったビーフフェスをお家で体験！全国のお肉の名店、夢の詰め合わせ！,59,終了,448500,300000,今年GW開催の２０万人以上が訪れる予定だったフードイベントがコロナ禍により中止に。出店予定の全国のお肉の有名店が準備した食材が廃棄の危機に直面しています…　そんなお肉達、和牛ステーキやハンバーグ、生ハム等を詰め合わせておうちでもお肉のフェスを楽しんで頂けるよう夢の詰め合わせセットを作りました！,https://camp-fire.jp/projects/view/440050?list=search_result_projects_popular_page4
オンライン｢ビデオ講座｣のプラットフォームを作りたい！,10,終了,71500,500000,コロナで蒸発したインバウンド需要。先が見えない不安から始めたオンラインでの｢ビデオ料理講座｣の販売。そこで見つけた新たな可能性。オンラインで教えたい人と学びたい人をつなぐ｢ビデオ講座」のプラットフォームを作って、苦しむ他の事業者の力になりたい！そして日本のオンライン教育を前に進めたい！,https://camp-fire.jp/projects/view/434826?list=search_result_projects_popular_page4
全国の美味しい餃子をみんなにお届けしたい,121,終了,741500,300000,,https://camp-fire.jp/projects/view/436628?list=search_result_projects_popular_page4
重要的建造物保存地区にCafe&Barをオープン！！,12,終了,183000,4000000,佐賀県鹿島市浜町にある酒蔵通り歴史溢れるこの町に、地元の方も観光で来られた方も楽しんで頂けるお店をオープンしました！地域活性化にも力を注いでいきます！よろしくお願いします！,https://camp-fire.jp/projects/view/449030?list=search_result_projects_popular_page4
『産地・生産者の危機』コロナ禍で廃業も視野に…美味しく食べて応援をお願いします！,105,終了,921500,2000000,コロナ禍の今、農家や漁師畜産など我々飲食店に優良な食材を納品して頂いている生産者が購買先が見つからず廃業の危機！運営中の飲食店21店も休業・時短営業を遵守し売上前年比50％減で貢献できず自分たちが産地の為に出来ることはないかと思案し、産地から支援者様に美味しい食材を直接届ける試みに挑戦します,https://camp-fire.jp/projects/view/303689?list=search_result_projects_popular_page4
MA7TV  × グーフィーズ 合同試写会＆イベントツアー ,62,終了,578345,500000,Youtubeチャンネル【MA7TV】の千葉 真人とグーフィースタンスによるグーフィースタンスの為のグーフィークルー【グーフィーズ】の合同試写会をツアーで東京から福岡まで行いたいと思っています。各地のオフトレ施設なども寄ってイベントを行い試写会もしていこうというツアーです。,https://camp-fire.jp/projects/view/446115?list=search_result_projects_popular_page4
流行ではなく、循環をつくる。三浦半島発、食でつながる定期宅配セットをつくりたい,85,終了,691800,400000,"★ネクストゴールに挑戦中！★
三浦半島で採れる旬の食材を、人気の飲食店が調理。自宅に料理が届き、ゴミは資源として再利用。
環境と食の安全を守りながら、人と文化をつなげる定期宅配便を立ち上げます。健やかに過ごすために、持続可能な循環と流通の輪づくりを、食べて応援していただく最初の仲間を募集します！",https://camp-fire.jp/projects/view/436562?list=search_result_projects_popular_page4
「食べるJAPAN 美味アワード」認定記念・生サラミ「フロマージュ・ド・ジャレ」,2,終了,17000,300000,服部 幸應 審査委員長をはじめとする日本の一流シェフなど15名の審査員が厳選した「美味アワード」で認定されたフロマージュ・ド・ジャレ。生のサラミを食べているような食感です。脂が口に残らず、軟骨も入っていてコラーゲンたっぷり！究極の豚から出来た至高のシャリュキュトリー＋「究極の香り」を届けます。,https://camp-fire.jp/projects/view/367042?list=search_result_projects_popular_page4
FOOTBALLのハナシ,0,-,-,-,-,https://camp-fire.jp/projects/view/444466?list=search_result_projects_popular_page4
「マスク摩擦」による肌の悩みを「滑らかクッションジェル」で解決したい,9,終了,55000,500000,コロナ禍でマスクをつけた生活が日常となりました。マスクによる肌荒れに多くの人たちが悩まされているのではないでしょうか。マスクをして口を動かすと、頬や唇周辺などがマスクと接して摩擦が起こります。「マスク摩擦」による肌トラブルを解決したい。ベアミネラルはマスク肌荒れに悩む皆様を応援します。,https://camp-fire.jp/projects/view/454247?list=search_result_projects_popular_page5
ヒトとロボットが共生するライフスタイルを当たり前の世の中に,115,終了,832500,5000000,"生活の形が多様化する中、”ロボット”は人の仕事の代わりをする存在だけではなく、きっと”心の支え”になれる。 私たちはそんな人のパートナーであるロボットたちと楽しめる “新しい場""を創りたい。 そこに集う人が大切な家族と温かい時間を過ごせる場を2021年夏。TOKYO から発信します。",https://camp-fire.jp/projects/view/464593?list=search_result_projects_popular_page5
名古屋の飲食店を守りたい！目標１００店舗 抗ウイルスコーティング大作戦！,37,終了,543000,3000000,未曽有の危機を迎えている名古屋の繁華街栄・錦の飲食店に、抗菌・抗ウイルスコーティングで貢献したい！感染拡大を防ぎ、賑わいを取り戻したい！今までお世話になったこの街に、恩返しの気持ちで１００店舗への施工を目指します！,https://camp-fire.jp/projects/view/443670?list=search_result_projects_popular_page5
＼国境なき栄養改善／　食育絵本とおやつでカンボジアの子供の未来に健康を届けたい！,76,終了,439500,360000,子どもの栄養不良が深刻なカンボジアで、小学生に、食育絵本と健康的なお菓子を配布します。バランスの取れた給食や栄養教諭による食育など、日本では当たり前のことが、存在しない国もあります。栄養は権利。カンボジアの子どもたちが、健康的に生き、学び、成長する機会を促進するための活動を応援してください。,https://camp-fire.jp/projects/view/434863?list=search_result_projects_popular_page5
